CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
13151,295,1,1257.87,1,2,4,124
14931,4,5,1257.68,5,4,4,544
16639,30,3,1257.51,4,4,4,444
17481,3,4,1255.59,5,4,4,544
13848,91,3,1255.0,2,4,4,244
17262,51,5,1253.36,3,4,4,344
14383,37,3,1247.69,3,4,4,344
12689,25,2,1247.61,4,3,4,434
13029,30,3,1247.5,4,4,4,444
12494,15,7,1246.1,4,5,4,454
13860,0,5,1245.9,5,4,4,544
16531,21,7,1244.59,4,5,4,454
17584,6,2,1242.3,5,3,4,534
17588,99,3,1240.2,2,4,4,244
17731,78,4,1240.11,2,4,4,244
12985,0,2,1239.38,5,3,4,534
13476,178,2,1238.47,2,3,4,234
14893,9,2,1237.85,5,3,4,534
13931,95,2,1237.53,2,3,4,234
15201,86,5,1236.54,2,4,4,244
18080,18,2,1231.5,4,3,4,434
18171,58,5,1231.31,3,4,4,344
15910,0,8,1228.88,5,5,4,554
14913,35,4,1227.43,3,4,4,344
12997,21,4,1226.89,4,4,4,444
12412,74,3,1226.88,2,4,4,244
15841,72,4,1224.06,2,4,4,244
14428,6,5,1224.06,5,4,4,544
15376,39,3,1221.56,3,4,4,344
15004,146,1,1220.77,2,2,4,224
14745,112,5,1220.26,2,4,4,244
15227,36,5,1219.4,3,4,4,344
13208,58,6,1217.65,3,5,4,354
14698,1,5,1217.27,5,4,4,544
13491,51,10,1215.82,3,5,4,354
17410,15,5,1214.72,4,4,4,444
13055,77,3,1214.41,2,4,4,244
17774,96,4,1213.73,2,4,4,244
18263,25,3,1213.16,4,4,4,444
13918,49,2,1212.84,3,3,4,334
16653,15,2,1212.66,4,3,4,434
12464,9,8,1212.05,5,5,4,554
17653,36,4,1207.56,3,4,4,344
16762,19,3,1207.24,4,4,4,444
14684,25,5,1201.51,4,4,4,444
13158,94,4,1201.06,2,4,4,244
17320,99,3,1200.62,2,4,4,244
15605,35,5,1198.23,3,4,4,344
13118,19,5,1197.81,4,4,4,444
16794,0,10,1196.5,5,5,4,554
17720,25,4,1195.94,4,4,4,444
17526,4,4,1195.9,5,4,4,544
15145,3,4,1194.73,5,4,4,544
12611,51,1,1193.32,3,2,4,324
13882,2,5,1191.13,5,4,4,544
12462,18,2,1189.59,4,3,4,434
15737,14,8,1188.12,4,5,4,454
16612,32,4,1187.66,3,4,4,344
17800,36,9,1187.21,3,5,4,354
15630,44,2,1186.35,3,3,4,334
17058,81,3,1179.89,2,4,4,244
16950,56,3,1178.56,3,4,4,344
16042,21,5,1177.47,4,4,4,444
13752,123,6,1175.38,2,5,4,254
12885,62,3,1175.22,3,4,4,344
12640,23,3,1174.58,4,4,4,444
15306,63,3,1174.35,3,4,4,344
14857,59,2,1173.12,3,3,4,334
12358,1,2,1168.06,5,3,4,534
13500,22,3,1166.77,4,4,4,444
14487,26,6,1165.48,4,5,4,454
14737,3,3,1164.55,5,4,4,544
14261,50,2,1163.45,3,3,4,334
14447,18,5,1163.23,4,4,4,444
16800,10,1,1162.65,5,2,4,524
12546,46,2,1161.5,3,3,4,334
15088,20,2,1160.07,4,3,4,434
18168,175,6,1160.04,2,5,4,254
13499,17,5,1159.11,4,4,4,444
16184,63,6,1158.79,3,5,4,354
17867,29,6,1157.87,4,5,4,454
17348,14,5,1156.6,4,4,4,444
16637,31,4,1154.47,4,4,4,444
13611,88,3,1154.4,2,4,4,244
16062,9,4,1153.62,5,4,4,544
12710,96,3,1149.02,2,4,4,244
17505,161,2,1145.84,2,3,4,234
16766,272,2,1145.6,1,3,4,134
12769,238,1,1143.6,1,2,4,124
17770,198,5,1143.27,1,4,4,144
15985,122,2,1142.42,2,3,4,234
16270,352,1,1141.24,1,2,4,124
13330,92,3,1140.93,2,4,4,244
13819,301,3,1140.35,1,4,4,144
16172,94,5,1140.21,2,4,4,244
17135,15,7,1139.73,4,5,4,454
17500,16,3,1138.0,4,4,4,444
17302,14,5,1135.63,4,4,4,444
17242,107,2,1135.04,2,3,4,234
15489,22,3,1134.28,4,4,4,444
16989,6,6,1133.25,5,5,4,554
13282,17,3,1132.14,4,4,4,444
13310,27,3,1132.03,4,4,4,444
18125,29,4,1131.75,4,4,4,444
15500,7,4,1131.56,5,4,4,544
13447,22,3,1129.14,4,4,4,444
16714,218,3,1129.06,1,4,4,144
14824,9,4,1127.71,5,4,4,544
12609,77,3,1126.85,2,4,4,244
14708,2,3,1126.37,5,4,4,544
17470,44,5,1125.07,3,4,4,344
14129,1,5,1123.86,5,4,4,544
13772,33,3,1122.63,3,4,4,344
13486,77,3,1122.41,2,4,4,244
17562,13,7,1122.38,4,5,4,454
14723,9,6,1122.36,5,5,4,554
16807,142,3,1121.59,2,4,4,244
16086,58,5,1121.39,3,4,4,344
15730,65,3,1120.88,3,4,4,344
14276,98,3,1119.74,2,4,4,244
12842,69,2,1118.99,3,3,4,334
17894,71,8,1118.96,3,5,4,354
17788,73,2,1117.9,2,3,4,234
13591,64,3,1117.13,3,4,4,344
17585,108,4,1116.68,2,4,4,244
16350,20,4,1116.47,4,4,4,444
12679,58,4,1113.02,3,4,4,344
14817,199,2,1110.34,1,3,4,134
15069,178,1,1109.53,2,2,4,224
12399,118,4,1108.65,2,4,4,244
15933,20,3,1107.46,4,4,4,444
16833,0,4,1106.53,5,4,4,544
12857,210,2,1106.4,1,3,4,134
14102,4,5,1105.88,5,4,4,544
17609,40,5,1105.78,3,4,4,344
13064,12,4,1105.59,5,4,4,544
14948,22,6,1101.97,4,5,4,454
15716,145,4,1101.11,2,4,4,244
17047,84,3,1100.9,2,4,4,244
14410,91,9,1100.27,2,5,4,254
14744,15,7,1099.98,4,5,4,454
15978,76,1,1098.78,2,2,4,224
13104,2,6,1098.48,5,5,4,554
17966,37,5,1098.43,3,4,4,344
14971,34,3,1097.98,3,4,4,344
14161,215,3,1097.62,1,4,4,144
16225,44,5,1096.32,3,4,4,344
13211,9,3,1095.42,5,4,4,544
13652,45,3,1095.08,3,4,4,344
15745,18,4,1094.59,4,4,4,444
15608,27,4,1093.68,4,4,4,444
18189,77,2,1090.24,2,3,4,234
13853,56,1,1090.14,3,2,4,324
12534,130,1,1089.18,2,2,4,224
15763,31,2,1086.92,4,3,4,434
16533,18,3,1082.81,4,4,4,444
13610,11,7,1082.33,5,5,4,554
14561,75,3,1080.76,2,4,4,244
13744,94,2,1080.52,2,3,4,234
13726,38,2,1079.66,3,3,4,334
15197,10,3,1079.61,5,4,4,544
12354,231,1,1079.4,1,2,4,124
14352,156,4,1078.96,2,4,4,244
16094,11,4,1078.23,5,4,4,544
16563,53,1,1077.74,3,2,4,324
13715,280,5,1077.39,1,4,4,144
16049,39,3,1074.81,3,4,4,344
13131,22,3,1073.3,4,4,4,444
15712,8,5,1072.36,5,4,4,544
15238,28,3,1071.99,4,4,4,444
13467,10,2,1071.91,5,3,4,534
13521,0,3,1071.73,5,4,4,544
17041,26,3,1071.49,4,4,4,444
13635,67,1,1071.03,3,2,4,324
17522,1,5,1070.71,5,4,4,544
13761,49,2,1070.65,3,3,4,334
14212,89,1,1070.48,2,2,4,224
16200,3,2,1068.87,5,3,4,534
16918,49,6,1068.82,3,5,4,354
15436,11,3,1067.75,5,4,4,544
15027,30,4,1066.15,4,4,4,444
17277,227,2,1065.35,1,3,4,134
14488,67,1,1064.28,3,2,4,324
12951,8,6,1064.07,5,5,4,554
15801,45,3,1063.95,3,4,4,344
12936,16,4,1063.9,4,4,4,444
12815,147,2,1063.46,2,3,4,234
14411,310,1,1063.0,1,2,4,124
16214,170,3,1062.75,2,4,4,244
15706,63,4,1060.56,3,4,4,344
17727,14,1,1060.25,4,2,4,424
18130,14,3,1059.39,4,4,4,444
17214,59,6,1059.12,3,5,4,354
13455,24,2,1058.34,4,3,4,434
15977,16,2,1054.73,4,3,4,434
12716,3,2,1053.49,5,3,4,534
14419,10,6,1051.79,5,5,4,554
16416,26,3,1051.4,4,4,4,444
15329,38,3,1049.7,3,4,4,344
14078,101,6,1049.37,2,5,4,254
17287,25,7,1049.06,4,5,4,454
15839,32,3,1048.49,3,4,4,344
16728,45,4,1048.28,3,4,4,344
15777,240,4,1047.11,1,4,4,144
15407,33,4,1046.74,3,4,4,344
16520,185,3,1046.57,1,4,4,144
14293,2,4,1046.56,5,4,4,544
15464,337,1,1044.65,1,2,4,124
15192,119,3,1044.32,2,4,4,244
14389,64,2,1043.46,3,3,4,334
15073,9,3,1043.41,5,4,4,544
12497,81,1,1043.1,2,2,4,224
13719,14,5,1041.68,4,4,4,444
18221,21,5,1041.61,4,4,4,444
15434,7,5,1041.48,5,4,4,544
16320,171,2,1038.46,2,3,4,234
14465,246,3,1038.44,1,4,4,144
16175,93,4,1037.59,2,4,4,244
17042,2,5,1036.58,5,4,4,544
12691,27,6,1035.8,4,5,4,454
16260,50,1,1035.45,3,2,4,324
13639,73,1,1033.34,2,2,4,224
14584,168,4,1033.06,2,4,4,244
17724,70,3,1033.0,3,4,4,344
15996,87,6,1032.58,2,5,4,254
12599,28,7,1032.58,4,5,4,454
12724,4,4,1031.41,5,4,4,544
17405,0,3,1031.41,5,4,4,544
13235,211,1,1031.07,1,2,4,124
12717,150,2,1030.98,2,3,4,234
13253,156,2,1030.4,2,3,4,234
17033,85,3,1030.14,2,4,4,244
15333,207,1,1028.56,1,2,4,124
16980,254,2,1028.46,1,3,4,134
16682,4,5,1028.0,5,4,4,544
16160,64,2,1025.44,3,3,4,334
14904,1,2,1025.44,5,3,4,534
15658,189,5,1024.1,1,4,4,144
17096,14,4,1022.13,4,4,4,444
14346,120,2,1021.58,2,3,4,234
13165,45,2,1021.48,3,3,4,334
12572,8,2,1020.42,5,3,4,534
13376,98,3,1019.76,2,4,4,244
18142,156,2,1019.52,2,3,4,234
13956,4,5,1019.27,5,4,4,544
12828,2,6,1018.71,5,5,4,554
12514,266,1,1017.68,1,2,4,124
13728,36,6,1016.14,3,5,4,354
12642,24,3,1013.26,4,4,4,444
12739,77,2,1013.04,2,3,4,234
17197,29,1,1013.01,4,2,4,424
14195,201,2,1012.0,1,3,4,134
14775,57,3,1011.9,3,4,4,344
16229,86,2,1010.6,2,3,4,234
14446,0,4,1010.35,5,4,4,544
12849,30,2,1010.29,4,3,4,434
13032,51,2,1010.18,3,3,4,334
14224,109,4,1009.73,2,4,4,244
16572,126,3,1009.6,2,4,4,244
16174,125,3,1009.55,2,4,4,244
17951,39,3,1008.54,3,4,4,344
17646,218,3,1008.39,1,4,4,144
14631,50,3,1006.98,3,4,4,344
13429,10,4,1006.8,5,4,4,544
13867,30,3,1005.09,4,4,4,444
14214,30,5,1004.38,4,4,4,444
13410,23,5,1003.06,4,4,4,444
14083,3,9,1002.9,5,5,4,554
12446,57,1,1002.31,3,2,4,324
12545,74,2,1000.39,2,3,4,234
15508,188,6,1000.27,1,5,4,154
18143,116,2,1000.16,2,3,4,234
12722,84,4,997.63,2,4,4,244
15110,23,4,996.1,4,4,4,444
15104,196,2,993.54,1,3,4,134
17594,84,2,993.18,2,3,4,234
13363,17,2,992.5,4,3,4,434
14223,91,3,991.13,2,4,4,244
16232,43,4,990.88,3,4,4,344
14514,60,3,990.2,3,4,4,344
17126,151,5,989.45,2,4,4,244
15062,70,4,987.86,3,4,4,344
18237,2,5,987.1,5,4,4,544
14583,5,5,986.96,5,4,4,544
17324,17,4,986.48,4,4,4,444
13117,21,8,984.91,4,5,4,454
17144,0,2,984.57,5,3,4,534
12510,142,2,982.57,2,3,4,234
15133,127,3,982.42,2,4,4,244
15071,93,2,982.07,2,3,4,234
16188,44,4,981.86,3,4,4,344
16085,22,5,981.51,4,4,4,444
12541,29,3,981.18,4,4,4,444
18170,32,3,980.31,3,4,4,344
13509,8,7,979.72,5,5,4,554
13350,15,2,979.12,4,3,4,434
15132,17,5,977.93,4,4,4,444
14920,212,2,977.77,1,3,4,134
13026,0,5,975.36,5,4,4,544
16376,8,2,974.96,5,3,4,534
14522,23,4,974.54,4,4,4,444
15449,25,3,974.52,4,4,4,444
12994,3,3,974.42,5,4,4,544
18194,81,1,973.84,2,2,4,224
16009,21,4,972.11,4,4,4,444
15506,22,3,972.08,4,4,4,444
13155,32,4,971.76,3,4,4,344
17100,17,2,971.74,4,3,4,434
14256,259,2,969.06,1,3,4,134
14138,1,2,965.88,5,3,4,534
15793,14,3,965.61,4,4,4,444
15860,40,8,965.16,3,5,4,354
12550,78,1,964.83,2,2,4,224
13138,21,6,962.39,4,5,4,454
14006,115,3,962.19,2,4,4,244
15156,0,3,961.49,5,4,4,544
16419,112,6,958.71,2,5,4,254
18192,71,1,957.97,2,2,4,224
13823,18,2,957.66,4,3,4,434
12697,28,3,957.59,4,4,4,444
14629,3,2,955.26,5,3,4,534
15948,7,2,955.24,5,3,4,534
17244,52,1,954.9,3,2,4,324
17097,1,8,954.42,5,5,4,554
15835,43,4,954.09,3,4,4,344
14540,9,3,952.66,5,4,4,544
15421,58,4,950.36,3,4,4,344
13636,36,5,949.12,3,4,4,344
12822,70,2,948.88,3,3,4,334
17044,24,1,948.48,4,2,4,424
13748,95,5,948.25,2,4,4,244
12458,70,2,947.4,3,3,4,334
15747,12,3,946.64,5,4,4,544
13261,268,2,944.1,1,3,4,134
12820,2,4,942.34,5,4,4,544
14075,4,3,942.26,5,4,4,544
15289,28,3,939.78,4,4,4,444
17527,53,4,939.37,3,4,4,344
17227,18,6,939.32,4,5,4,454
16584,79,2,936.08,2,3,4,234
14140,3,2,935.05,5,3,4,534
16027,91,6,934.62,2,5,4,254
12924,87,4,933.7,2,4,3,243
15787,25,3,933.26,4,4,3,443
13655,113,2,932.97,2,3,3,233
14532,235,4,932.85,1,4,3,143
18133,211,1,931.5,1,2,3,123
16934,54,2,931.03,3,3,3,333
17289,31,3,931.02,4,4,3,443
17552,59,4,930.41,3,4,3,343
17618,5,3,930.28,5,4,3,543
16907,28,5,928.76,4,4,3,443
14475,71,3,925.85,2,4,3,243
14231,183,3,925.71,1,4,3,143
17048,117,3,925.35,2,4,3,243
15312,74,4,924.85,2,4,3,243
13805,51,2,924.6,3,3,3,333
15654,8,2,922.53,5,3,3,533
13122,93,2,922.39,2,3,3,233
16551,95,3,922.12,2,4,3,243
13934,263,1,922.1,1,2,3,123
13035,73,2,921.88,2,3,3,233
14081,301,2,921.62,1,3,3,133
15576,37,1,921.37,3,2,3,323
13984,26,5,920.51,4,4,3,443
17018,40,2,920.1,3,3,3,333
12652,330,1,919.98,1,2,3,123
13075,129,1,919.61,2,2,3,223
16511,21,3,918.33,4,4,3,443
13549,25,7,918.2,4,5,3,453
15253,15,5,918.2,4,4,3,443
14015,52,1,917.34,3,2,3,323
14712,28,3,917.07,4,4,3,443
15707,34,4,916.98,3,4,3,343
17236,12,6,916.13,5,5,3,553
14141,2,4,915.13,5,4,3,543
16216,266,1,914.93,1,2,3,123
16809,22,5,914.69,4,4,3,443
15587,49,4,913.68,3,4,3,343
15364,95,2,913.19,2,3,3,233
14359,18,3,912.18,4,4,3,443
13192,94,2,911.94,2,3,3,233
14289,8,6,911.26,5,5,3,553
13689,62,1,910.0,3,2,3,323
13782,12,6,908.86,5,5,3,553
13038,79,3,908.46,2,3,3,233
17323,14,7,906.52,4,5,3,453
15480,115,1,905.5,2,2,3,223
15807,49,3,903.9,3,3,3,333
16716,266,2,901.2,1,3,3,133
17848,80,9,901.2,2,5,3,253
15511,11,5,900.53,5,4,3,543
12940,54,2,899.69,3,3,3,333
14625,195,2,899.63,1,3,3,133
15079,212,4,895.61,1,4,3,143
15865,40,3,895.13,3,3,3,333
15211,59,2,894.41,3,3,3,333
15066,52,1,893.59,3,2,3,323
12772,59,1,892.47,3,2,3,323
16361,9,4,891.21,5,4,3,543
13515,72,4,891.12,2,4,3,243
15255,66,1,890.85,3,2,3,323
14240,29,2,890.34,4,3,3,433
14344,126,8,889.93,2,5,3,253
17007,50,6,889.93,3,5,3,353
17829,298,1,889.24,1,2,3,123
17537,29,2,887.67,4,3,3,433
16900,16,3,887.11,4,3,3,433
14623,31,5,886.7,4,4,3,443
14449,18,4,885.8,4,4,3,443
15822,2,2,885.47,5,3,3,533
17704,168,2,885.19,2,3,3,233
15799,75,3,884.14,2,3,3,233
15907,3,3,882.72,5,3,3,533
18236,29,6,882.24,4,5,3,453
17109,28,6,881.29,4,5,3,453
13662,85,3,881.26,2,3,3,233
13037,137,3,881.07,2,3,3,233
15076,172,1,880.85,2,2,3,223
17027,78,6,877.56,2,5,3,253
15653,92,2,877.44,2,3,3,233
14770,231,2,876.42,1,3,3,133
15100,333,3,876.0,1,3,3,133
16513,4,4,874.59,5,4,3,543
16657,9,4,874.43,5,4,3,543
13294,189,2,873.74,1,3,3,133
15208,0,5,870.12,5,4,3,543
13200,18,4,870.09,4,4,3,443
13979,72,1,869.87,2,2,3,223
17566,7,2,869.77,5,3,3,533
12694,69,2,869.67,3,3,3,333
13203,9,4,869.46,5,4,3,543
17886,31,3,869.28,4,3,3,433
17649,137,1,868.49,2,2,3,223
14912,16,2,867.85,4,3,3,433
14715,24,4,867.38,4,4,3,443
16235,40,5,867.31,3,4,3,343
14597,10,2,866.24,5,3,3,533
16567,193,2,865.6,1,3,3,133
13846,24,3,865.06,4,3,3,433
12680,0,4,862.81,5,4,3,543
16266,73,7,861.89,2,5,3,253
16221,36,3,860.86,3,3,3,333
12794,52,2,860.41,3,3,3,333
13339,200,1,860.12,1,2,3,123
14577,12,4,859.71,5,4,3,543
14553,18,5,859.27,4,4,3,443
13566,40,2,856.84,3,3,3,333
16163,231,2,856.6,1,3,3,133
12693,126,4,855.91,2,4,3,243
17064,58,3,855.45,3,3,3,333
16037,269,3,855.02,1,3,3,133
12878,235,2,854.99,1,3,3,133
17560,94,4,854.95,2,4,3,243
16121,56,2,854.66,3,3,3,333
14193,67,2,853.39,3,3,3,333
13991,11,6,852.88,5,5,3,553
15022,11,4,852.39,5,4,3,543
12379,81,2,852.24,2,3,3,233
16070,21,2,852.15,4,3,3,433
16020,16,3,851.01,4,3,3,433
18096,11,3,849.06,5,3,3,533
12713,0,1,848.55,5,2,3,523
14657,17,4,848.22,4,4,3,443
16347,10,2,847.45,5,3,3,533
13221,239,2,847.41,1,3,3,133
16877,11,6,846.62,5,5,3,553
14803,161,3,845.55,2,3,3,233
12847,21,1,843.64,4,2,3,423
17624,14,2,843.48,4,3,3,433
17929,10,4,843.0,5,4,3,543
13929,168,2,842.65,2,3,3,233
16108,84,1,842.5,2,2,3,223
16560,26,2,841.41,4,3,3,433
14862,25,2,841.2,4,3,3,433
17076,35,3,841.08,3,3,3,333
14332,22,3,840.21,4,3,3,433
13940,16,4,839.14,4,4,3,443
17115,7,3,837.5,5,3,3,533
16554,41,3,837.1,3,3,3,333
15832,253,1,836.79,1,2,3,123
12728,70,4,836.33,3,4,3,343
16747,37,2,836.06,3,3,3,333
17169,57,2,835.78,3,3,3,333
13835,24,4,834.57,4,4,3,443
17075,17,4,834.12,4,4,3,443
16644,177,2,833.78,2,3,3,233
15862,7,4,832.88,5,4,3,543
14644,67,2,830.76,3,3,3,333
16924,20,3,829.89,4,3,3,433
13681,17,4,827.83,4,4,3,443
12461,93,2,826.88,2,3,3,233
12781,63,2,826.74,3,3,3,333
16494,296,1,826.53,1,2,3,123
12427,21,3,825.8,4,3,3,433
15164,68,3,824.58,3,3,3,333
16164,16,3,822.48,4,3,3,433
12778,19,6,822.23,4,5,3,453
13893,297,1,821.1,1,2,3,123
17921,63,4,820.23,3,4,3,343
17759,16,3,819.96,4,3,3,433
13220,77,4,819.29,2,4,3,243
16092,114,3,817.86,2,3,3,233
16869,22,4,817.12,4,4,3,443
16943,211,3,816.73,1,3,3,133
15649,335,2,816.0,1,3,3,133
15399,0,3,815.77,5,3,3,533
13811,183,3,814.5,1,3,3,133
18064,132,2,814.0,2,3,3,233
16600,3,6,813.52,5,5,3,553
16621,51,4,813.48,3,4,3,343
14421,56,2,813.11,3,3,3,333
16284,30,2,812.68,4,3,3,433
17980,165,3,811.45,2,3,3,233
16460,27,3,811.23,4,3,3,433
16276,176,1,810.6,2,2,3,223
16624,80,2,810.57,2,3,3,233
15965,16,4,808.87,4,4,3,443
14499,25,3,808.44,4,3,3,433
15533,18,3,807.57,4,3,3,433
12421,15,4,807.04,4,4,3,443
13707,266,2,806.41,1,3,3,133
12434,84,2,806.14,2,3,3,233
13637,51,3,804.3,3,3,3,333
18248,122,2,804.02,2,3,3,233
12422,95,3,803.56,2,3,3,233
15644,165,4,803.54,2,4,3,243
18265,71,2,801.51,2,3,3,233
17114,5,8,801.12,5,5,3,553
16367,36,2,800.67,3,3,3,333
15561,11,4,800.59,5,4,3,543
13720,116,4,799.9,2,4,3,243
17905,70,4,798.99,3,4,3,343
17703,34,3,798.74,3,3,3,333
13280,121,3,798.46,2,3,3,233
16438,5,5,798.35,5,4,3,543
13389,10,3,797.96,5,3,3,533
12701,79,2,797.71,2,3,3,233
13336,76,1,795.12,2,2,3,223
15831,57,3,794.64,3,3,3,333
15990,43,2,792.11,3,3,3,333
13167,18,4,791.33,4,4,3,443
14976,56,7,790.86,3,5,3,353
13016,72,3,789.89,2,3,3,233
16759,7,3,789.79,5,3,3,533
13329,31,2,789.0,4,3,3,433
14557,84,1,788.38,2,2,3,223
13323,2,5,787.85,5,4,3,543
13884,6,5,787.6,5,4,3,543
16546,290,2,787.15,1,3,3,133
13212,19,3,786.83,4,3,3,433
13109,59,2,786.54,3,3,3,333
12628,3,3,786.46,5,3,3,533
15806,45,3,784.58,3,3,3,333
18136,62,3,784.33,3,3,3,333
17180,55,4,783.97,3,4,3,343
16054,144,1,783.9,2,2,3,223
15952,33,4,781.91,3,4,3,343
17006,4,4,781.78,5,4,3,543
15679,23,4,781.28,4,4,3,443
13583,155,1,781.03,2,2,3,223
15239,9,2,780.59,5,3,3,533
17797,21,3,780.43,4,3,3,433
18228,56,2,779.9,3,3,3,333
12735,314,2,779.57,1,3,3,133
17411,11,3,778.94,5,3,3,533
13375,88,1,778.65,2,2,3,223
14815,36,2,778.5,3,3,3,333
17414,43,2,778.0,3,3,3,333
16505,31,1,777.6,4,2,3,423
13563,83,2,777.53,2,3,3,233
12425,77,1,777.2,2,2,3,223
15618,32,4,776.85,3,4,3,343
15743,15,4,775.96,4,4,3,443
13314,1,3,775.94,5,3,3,533
13341,260,1,775.85,1,2,3,123
16825,38,2,775.18,3,3,3,333
15414,9,3,774.9,5,3,3,533
16043,37,4,773.99,3,4,3,343
16222,317,1,773.55,1,2,3,123
15075,77,1,773.03,2,2,3,223
17764,50,2,772.55,3,3,3,333
17409,184,2,771.85,1,3,3,133
15353,254,2,770.12,1,3,3,133
14412,42,2,770.03,3,3,3,333
12965,88,1,769.81,2,2,3,223
16480,75,1,769.29,2,2,3,223
13356,79,1,768.24,2,2,3,223
14672,234,2,765.55,1,3,3,133
17695,131,2,765.34,2,3,3,233
14885,131,1,765.32,2,2,3,223
17516,14,5,764.88,4,4,3,443
17268,107,4,763.64,2,4,3,243
17466,9,2,763.28,5,3,3,533
16806,102,4,762.16,2,4,3,243
15599,26,2,761.74,4,3,3,433
14883,18,6,761.59,4,5,3,453
17425,18,2,759.17,4,3,3,433
16036,86,2,758.92,2,3,3,233
15568,2,3,758.29,5,3,3,533
16725,301,7,758.27,1,5,3,153
12413,66,3,758.1,3,3,3,333
16205,30,4,757.63,4,4,3,443
14550,10,2,757.37,5,3,3,533
16770,57,5,757.1,3,4,3,343
15223,225,2,755.75,1,3,3,133
13370,371,1,754.87,1,2,3,123
18104,36,1,754.64,3,2,3,323
14234,21,4,754.12,4,4,3,443
16470,51,4,752.77,3,4,3,343
13730,135,2,752.6,2,3,3,233
13030,10,2,752.44,5,3,3,533
16256,266,1,752.43,1,2,3,123
12908,175,2,750.0,2,3,3,233
17146,105,3,749.78,2,3,3,233
14923,50,1,749.1,3,2,3,323
15656,44,4,748.5,3,4,3,343
16859,144,2,747.81,2,3,3,233
14201,59,7,747.44,3,5,3,353
17387,19,2,746.81,4,3,3,433
14050,31,2,746.36,4,3,3,433
17034,15,3,745.52,4,3,3,433
14790,16,4,745.06,4,4,3,443
13950,10,4,745.06,5,4,3,543
13236,24,2,744.85,4,3,3,433
13354,70,1,743.53,3,2,3,323
16730,51,3,743.11,3,3,3,333
12374,24,1,742.93,4,2,3,423
16891,1,5,742.43,5,4,3,543
12465,16,2,742.19,4,3,3,433
14662,28,4,741.37,4,4,3,443
13753,287,1,741.26,1,2,3,123
13900,182,3,740.95,1,3,3,133
17692,126,4,740.94,2,4,3,243
15252,35,2,740.78,3,3,3,333
12603,21,1,739.2,4,2,3,423
14756,14,1,738.96,4,2,3,423
12976,211,1,738.6,1,2,3,123
17461,22,3,735.82,4,3,3,433
15074,104,1,735.67,2,2,3,223
15045,151,2,735.66,2,3,3,233
15215,46,3,734.94,3,3,3,333
15525,1,3,734.37,5,3,3,533
16146,156,3,734.13,2,3,3,233
17979,35,4,732.41,3,4,3,343
13575,22,5,732.07,4,4,3,443
16099,49,3,731.9,3,3,3,333
16491,46,1,731.5,3,2,3,323
14778,126,2,730.86,2,3,3,233
13736,4,2,729.8,5,3,3,533
12468,187,2,729.54,1,3,3,133
16261,16,4,728.54,4,4,3,443
17666,3,2,728.16,5,3,3,533
13077,0,4,728.02,5,4,3,543
13623,30,5,727.74,4,4,3,443
14055,105,1,725.64,2,2,3,223
16140,65,2,725.18,3,3,3,333
12723,3,5,725.07,5,4,3,543
15636,89,2,724.76,2,3,3,233
12475,53,1,723.38,3,2,3,323
17521,29,3,723.21,4,3,3,433
15272,56,2,721.94,3,3,3,333
14869,8,2,721.45,5,3,3,533
15584,23,4,720.86,4,4,3,443
18062,172,3,720.52,2,3,3,233
16023,45,3,719.81,3,3,3,333
15274,3,2,716.57,5,3,3,533
12535,91,2,716.35,2,3,3,233
15400,91,5,716.2,2,4,3,243
17029,110,2,716.0,2,3,3,233
17888,20,8,716.0,4,5,3,453
15330,31,2,714.96,4,3,3,433
15757,65,2,714.42,3,3,3,333
18035,35,3,713.89,3,3,3,333
12616,94,2,713.3,2,3,3,233
13169,63,2,712.88,3,3,3,333
13147,9,4,712.8,5,4,3,543
17761,32,1,712.78,3,2,3,323
13416,43,2,712.5,3,3,3,333
13587,63,1,712.4,3,2,3,323
17642,119,2,712.29,2,3,3,233
15855,136,5,712.24,2,4,3,243
13705,7,3,711.86,5,3,3,533
17179,177,3,711.79,2,3,3,233
13249,91,3,711.41,2,3,3,233
14867,185,3,710.28,1,3,3,133
16362,31,5,709.99,4,4,3,443
14127,122,3,709.71,2,3,3,233
16136,59,3,709.38,3,3,3,333
15951,8,2,708.22,5,3,3,533
16449,197,2,707.69,1,3,3,133
12453,133,1,707.09,2,2,3,223
16309,105,2,706.57,2,3,3,233
14126,7,3,706.13,5,3,3,533
16364,11,2,705.79,5,3,3,533
16882,66,3,705.12,3,3,3,333
16015,3,3,704.55,5,3,3,533
17934,51,2,704.25,3,3,3,333
12612,73,1,704.04,2,2,3,223
17974,24,3,703.99,4,3,3,433
12883,24,4,703.47,4,4,3,443
15103,30,2,703.36,4,3,3,433
16997,287,3,702.0,1,3,3,133
14179,40,2,701.57,3,3,3,333
14198,17,4,701.4,4,4,3,443
14356,79,2,701.23,2,3,3,233
13238,16,4,700.73,4,4,3,443
17734,53,3,700.63,3,3,3,333
17812,12,4,699.81,5,4,3,543
17423,45,2,698.41,3,3,3,333
14829,28,4,697.55,4,4,3,443
17472,190,3,697.54,1,3,3,133
15800,106,2,696.89,2,3,3,233
15700,171,2,696.68,2,3,3,233
14009,197,2,695.61,1,3,3,133
14959,63,4,695.42,3,4,3,343
17884,3,4,695.07,5,4,3,543
15304,60,8,694.4,3,5,3,353
12925,4,2,694.05,5,3,3,533
15053,4,3,693.95,5,3,3,533
